type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
received,"Main raid","Nukacija (Nexshelby)",Nukacija,Warrior,0,,"Old school guy",11,"Crown of the Lost Protector",40632,0,,"2022-11-03 00:00:00",166751058940632-Nuka,,,,,,"2022-11-03 22:46:29","2023-01-19 20:47:59"
received,"Main raid","Nukacija (Nexshelby)",Nukacija,Warrior,0,,"Old school guy",12,"Breastplate of the Lost Protector",40626,0,,"2022-10-13 00:00:00",166569419940626-Nuka,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:59"
received,"Main raid","Nukacija (Nexshelby)",Nukacija,Warrior,0,,"Old school guy",13,"Belt of the Tortured",40260,0,,"2022-10-13 00:00:00",166568745240260-Nuka,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:59"
received,"Main raid","Nukacija (Nexshelby)",Nukacija,Warrior,0,,"Old school guy",14,"Gauntlets of the Lost Protector",40629,0,,"2022-10-13 00:00:00",166569504740629-Nuka,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:59"
received,"Main raid","Nukacija (Nexshelby)",Nukacija,Warrior,0,,"Old school guy",15,"Aged Winter Cloak",40250,0,,"2022-10-13 00:00:00",166569399040250-Nuka,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:59"
received,"Main raid","Nukacija (Nexshelby)",Nukacija,Warrior,0,,"Old school guy",16,"Spinning Fate",40190,0,,"2022-10-13 00:00:00",166569465840190-Nuka,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:59"
received,"Main raid","Nukacija (Nexshelby)",Nukacija,Warrior,0,,"Old school guy",17,"Fool's Trial",40065,0,,"2022-10-13 00:00:00",166568817740065-Nuka,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:59"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Crazed Construct Ring",45250,0,,"2023-01-22 00:00:00",1674417655-11-Oerp,,,,1,,"2023-01-24 08:44:19",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Saronite Plated Legguards",45267,1,,"2023-01-22 00:00:00",1674418619-17-Oerp,,,,3,,"2023-01-24 08:44:19",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Breastplate of the Wayward Vanquisher",45634,0,,"2023-01-22 00:00:00",1674419755-27-Oerp,,,,3,,"2023-01-24 08:44:19",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Mantle of the Wayward Vanquisher",45658,0,,"2023-02-19 00:00:00",1676844487-16-Oerp,,,,3,,"2023-02-19 22:18:38",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Belt of Colossal Rage",45241,0,,"2023-03-02 00:00:00",1677788288-2-Oerp,,,,1,,"2023-03-02 22:25:29",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Crown of the Wayward Vanquisher",45640,0,,"2023-03-02 00:00:00",1677792831-16-Oerp,,,,3,,"2023-03-02 22:25:29",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Mantle of the Wayward Vanquisher",45658,1,,"2023-03-05 00:00:00",1678045344-9-Oerp,,,,3,,"2023-03-05 21:07:30",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,Remorse,45142,1,,"2023-03-09 00:00:00",1678390587-10-Oerp,,,,3,,"2023-03-09 22:02:12",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Platinum Band of the Aesir",45326,1,,"2023-03-09 00:00:00",1678395010-32-Oerp,,,,4,,"2023-03-09 22:02:12",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Crown of the Wayward Vanquisher",45640,1,,"2023-03-09 00:00:00",1678395791-3-Oerp,,,,3,,"2023-03-09 22:02:12",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Gauntlets of the Wayward Vanquisher",45643,0,,"2023-03-12 00:00:00",,,,,3,,"2023-03-12 21:12:59",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Sigil of the Vengeful Heart",45254,1,,"2023-03-23 00:00:00",1679600335-16-Oerp,,,,1,,"2023-03-23 21:58:59",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Insurmountable Fervor",45193,0,,"2023-03-23 00:00:00",1679602023-22-Oerp,,,,3,,"2023-03-23 21:58:59",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Gauntlets of the Wayward Vanquisher",45643,1,,"2023-03-23 00:00:00",1679607469-48-Oerp,,,,3,,"2023-03-23 21:58:59",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Seal of the Betrayed King",45534,0,,"2023-03-26 00:00:00",1679858526-3-Oerp,,,,1,,"2023-03-26 21:00:07",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Sigil of Deflection",45144,1,,"2023-03-30 00:00:00",1680200993-10-Oerp,,,,3,,"2023-03-30 20:49:41",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Titanstone Pendant",45538,1,,"2023-03-30 00:00:00",1680202074-20-Oerp,,,,3,,"2023-03-30 20:49:41",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Warhelm of the Champion",45472,0,,"2023-03-30 00:00:00",1680203797-37-Oerp,,,,1,,"2023-03-30 20:49:41",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Helm of the Faceless",45502,1,,"2023-03-30 00:00:00",1680207952-54-Oerp,,,,1,,"2023-03-30 20:49:41",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,Earthshaper,45521,1,,"2023-03-30 00:00:00",1680208965-59-Oerp,,,,2,,"2023-03-30 20:49:41",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"The Leviathan's Coil",45112,1,,"2023-04-13 00:00:00",1681411588-3-Oerp,,,,3,,"2023-04-13 21:13:55",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Vulmir, the Northern Tempest",45463,0,,"2023-04-13 00:00:00",1681415846-32-Oerp,,,,2,,"2023-04-13 21:13:55",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Lotrafen, Spear of the Damned",45498,1,,"2023-04-27 00:00:00",,,,,1,,"2023-04-27 20:49:39",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Plated Leggings of Ruination",45134,0,,"2023-05-04 20:33:56",1683220786-0-Oerp,,,,1,,"2023-05-04 20:33:56",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Sigil of the Vengeful Heart",45254,0,,"2023-05-04 20:33:56",1683223836-8-Oerp,,,,1,,"2023-05-04 20:33:56",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Armbands of Bedlam",45663,0,,"2023-05-07 00:00:00",1683484782-11-Oerp,,,,1,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,0,"Reply-Code Alpha",46053,0,,"2023-05-25 00:00:00",1685036910-0-Oerp,,,,1,,"2023-05-25 21:31:37",
received,"Main raid",Preo,Oerp,"Death Knight",0,,,1,"Bracers of Unrelenting Attack",40330,0,,"2023-01-03 00:00:00",29077226761370335815,,,,,,"2023-01-05 18:52:09","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,2,"Helm of Vital Protection",40328,0,,"2022-12-08 00:00:00",1670528165-15-Oerp,,,,,,"2022-12-08 22:00:26","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,3,"Widow's Fury",39730,1,,"2022-12-01 00:00:00",1669925388-49-Oerp,,,,,,"2022-12-01 22:48:29","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,4,"Cloak of the Shadowed Sun",40252,1,,"2022-12-01 00:00:00",1669925159-41-Oerp,,,,,,"2022-12-01 22:48:29","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,5,"Crown of the Lost Vanquisher",40633,0,,"2022-12-01 00:00:00",1669928014-11-Oerp,,,,,,"2022-12-01 22:48:29","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,6,"Legplates of the Lost Vanquisher",40636,1,,"2022-12-01 00:00:00",1669923799-26-Oerp,,,,,,"2022-12-01 22:48:29","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,7,"Legplates of the Lost Vanquisher",40636,1,,"2022-11-24 00:00:00",1669321211-26-Oerp,,,,,,"2022-11-24 21:48:02","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,8,"Melancholy Sabatons",40591,0,,"2022-11-24 00:00:00",1669325559-78-Oerp,,,,,,"2022-11-24 21:48:02","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,9,"Widow's Fury",39730,1,,"2022-11-24 00:00:00",1669321771-35-Oerp,,,,,,"2022-11-24 21:48:02","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,10,"Grim Toll",40256,0,,"2022-11-17 00:00:00",1668715388-25-Oerp,,,,,,"2022-11-17 21:57:26","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,11,"Angry Dread",40189,0,,"2022-11-03 00:00:00",166750889140189-Oerp,,,,,,"2022-11-03 22:46:29","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,12,"Gauntlets of the Lost Vanquisher",40630,0,,"2022-10-27 00:00:00",166690332140630-Oerp,,,,,,"2022-10-27 21:12:41","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,13,"Breastplate of the Lost Vanquisher",40627,0,,"2022-10-27 00:00:00",166690238940627-Oerp,,,,,,"2022-10-27 21:12:41","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,14,"Aged Winter Cloak",40250,0,,"2022-10-27 00:00:00",166690139840250-Oerp,,,,,,"2022-10-27 21:12:41","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,15,"Angry Dread",40189,0,,"2022-10-20 00:00:00",166629662840189-Oerp,,,,,,"2022-10-21 08:22:41","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,16,Ruthlessness,40075,0,,"2022-10-20 00:00:00",166629454940075-Oerp,,,,,,"2022-10-21 08:22:41","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,17,"Boundless Ambition",40387,0,,"2022-10-13 00:00:00",166569266340387-Oerp,,,,,,"2022-10-21 08:22:05","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,18,"Legplates of the Lost Vanquisher",40636,0,,"2022-10-13 00:00:00",166568750940636-Oerp,,,,,,"2022-10-21 08:22:05","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,19,"Rune of Repulsion",40372,0,,"2022-10-13 00:00:00",166569382740372-Oerp,,,,,,"2022-10-21 08:22:05","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,20,"Heroic Key to the Focusing Iris",44577,0,,"2022-10-11 00:00:00",166551417444577-Oerp,,,,,,"2022-10-21 08:21:13","2023-01-22 16:00:41"
received,"Main raid",Preo,Oerp,"Death Knight",0,,,21,"Mantle of the Lost Vanquisher",40639,0,,"2022-10-09 00:00:00",166534640540639-Oerp,,,,,,"2022-10-21 08:17:28","2023-01-22 16:00:41"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Proto-hide Leggings",45141,0,,"2023-01-22 00:00:00",1674416613-3-Plutoon,,,,3,,"2023-01-24 08:44:19",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,Remorse,45142,1,,"2023-01-22 00:00:00",1674416803-6-Plutoon,,,,3,,"2023-01-24 08:44:19",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Girdle of Embers",45161,0,,"2023-01-26 00:00:00",1674761729-8-Plutoon,,,,3,,"2023-01-26 22:08:29",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Stormrune Edge",45233,0,,"2023-01-26 00:00:00",1674763807-20-Plutoo,,,,3,,"2023-01-26 22:08:29",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Mantle of the Wayward Protector",45657,0,,"2023-02-05 00:00:00",1675633375-8-Plutoon,,,,3,,"2023-02-05 21:47:45",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Strength of the Automaton",45106,0,,"2023-02-16 00:00:00",1676574539-1-Plutoon,,,,3,,"2023-02-16 22:02:11",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Gauntlets of the Wayward Protector",45642,0,,"2023-02-16 00:00:00",1676583978-30-Plutoo,,,,3,,"2023-02-16 22:02:11",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Breastplate of the Wayward Protector",45633,1,,"2023-02-19 00:00:00",1676839659-5-Plutoon,,,,3,,"2023-02-19 22:18:38",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Crown of the Wayward Protector",45639,0,,"2023-02-23 00:00:00",1677183327-31-Plutoo,,,,2,,"2023-02-23 22:16:44",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Seal of the Betrayed King",45534,0,,"2023-02-26 00:00:00",1677443998-10-Plutoo,,,,1,,"2023-02-26 21:48:33",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"The Leviathan's Coil",45112,1,,"2023-03-09 00:00:00",1678389825-1-Plutoon,,,,3,,"2023-03-09 22:02:12",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Veranus' Bane",45137,1,,"2023-03-09 00:00:00",1678390584-9-Plutoon,,,,4,,"2023-03-09 22:02:12",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Archivum Data Disc",45857,0,,"2023-03-09 00:00:00",1678392805-18-Plutoo,,,,,,"2023-03-09 22:02:12",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Voldrethar, Dark Blade of Oblivion",45516,0,,"2023-03-12 00:00:00",,,,,1,,"2023-03-12 21:12:59",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Legguards of Cunning Deception",45536,0,,"2023-03-19 00:00:00",1679255604-14-Plutoo,,,,1,,"2023-03-19 21:17:21",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Dragonslayer's Brace",45139,1,,"2023-03-23 00:00:00",1679599885-11-Plutoo,,,,3,,"2023-03-23 21:58:59",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Northern Barrier",45450,1,,"2023-03-23 00:00:00",1679604569-33-Plutoo,,,,3,,"2023-03-23 21:58:59",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Fang of Oblivion",45607,1,,"2023-03-26 00:00:00",1679862686-9-Plutoon,,,,3,,"2023-03-26 21:00:07",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Drape of the Drakerider",45138,0,,"2023-04-20 20:38:02",,,,,3,,"2023-04-20 20:38:02",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Reply-Code Alpha",46053,0,,"2023-04-23 00:00:00",1682272656-1-Plutoon,,,,1,,"2023-04-23 20:33:23",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Solar Bindings",45611,0,,"2023-04-23 00:00:00",1682272676-3-Plutoon,,,,1,,"2023-04-23 20:33:23",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Mantle of the Wayward Protector",45657,0,,"2023-04-23 00:00:00",1682277318-23-Plutoo,,,,3,,"2023-04-23 20:33:23",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Legplates of the Endless Void",45594,0,,"2023-05-07 00:00:00",1683481772-4-Plutoon,,,,2,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Gauntlets of the Wayward Protector",45642,0,,"2023-05-07 00:00:00",1683484801-12-Plutoo,,,,3,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Breastplate of the Wayward Protector",45633,0,,"2023-05-07 00:00:00",1683485198-15-Plutoo,,,,3,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Breastplate of the Wayward Protector",45633,0,,"2023-05-07 00:00:00",1683485207-17-Plutoo,,,,3,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Mantle of the Wayward Protector",45657,0,,"2023-05-07 00:00:00",1683489739-26-Plutoo,,,,3,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Titanstone Pendant",45538,1,,"2023-05-11 00:00:00",1683838238-14-Plutoo,,,,3,,"2023-05-11 21:35:02",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,0,"Skyforge Crossbow",45570,0,,"2023-05-25 00:00:00",1685038715-7-Plutoon,,,,2,,"2023-05-25 21:31:37",
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,1,"Sand-Worn Band",40107,1,,"2023-01-19 20:46:00",1674157471-38-Plutoo,,,,,,"2023-01-19 20:46:00","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,2,"Chestguard of the Recluse",40539,0,,"2023-01-19 20:46:00",1674160516-80-Plutoo,,,,,,"2023-01-19 20:46:00","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,3,"Ablative Chitin Girdle",39759,1,,"2023-01-19 20:46:00",1674156195-18-Plutoo,,,,,,"2023-01-19 20:46:00","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,4,Gatekeeper,40370,1,,"2023-01-19 20:46:00",1674158173-60-Plutoo,,,,,,"2023-01-19 20:46:00","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,5,"Bindings of the Hapless Prey",39764,1,,"2023-01-19 20:46:00",1674156052-17-Plutoo,,,,,,"2023-01-19 20:46:00","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,6,"Shadow of the Ghoul",40410,0,,"2023-01-05 21:44:10",1672951199-39-Plutoo,,,,,,"2023-01-05 21:44:10","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,7,"Crown of the Lost Protector",40632,1,,"2023-01-03 00:00:00",33701313104286515860,,,,,,"2023-01-05 18:52:09","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,8,"Legplates of the Lost Protector",40635,0,,"2022-12-15 00:00:00",1671130112-16-Plutoo,,,,,,"2022-12-15 21:45:06","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,9,"Dragon Hide Bag",43345,0,,"2022-12-15 00:00:00",1671128023-0-Plutoon,,,,,,"2022-12-15 21:45:06","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,10,"Breastplate of the Lost Protector",40626,0,,"2022-12-15 00:00:00",1671132432-39-Plutoo,,,,,,"2022-12-15 21:45:06","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,11,"Frosted Adroit Handguards",40541,0,,"2022-12-08 00:00:00",1670535805-6-Plutoon,,,,,,"2022-12-08 22:00:26","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,12,"Betrayer of Humanity",40384,0,,"2022-12-08 00:00:00",1670535677-2-Plutoon,,,,,,"2022-12-08 22:00:26","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,13,"Heroic Key to the Focusing Iris",44577,0,,"2022-12-01 00:00:00",1669927300-8-Plutoon,,,,,,"2022-12-01 22:48:29","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,14,"Greaves of Turbulence",40240,1,,"2022-11-17 00:00:00",1668716686-43-Plutoo,,,,,,"2022-11-17 21:57:26","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,15,"Gauntlets of the Lost Protector",40629,0,,"2022-11-10 00:00:00",166810868640629-Plut,,,,,,"2022-11-10 22:24:03","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,16,"Breastplate of the Lost Protector",40626,0,,"2022-11-10 00:00:00",166811392140626-Plut,,,,,,"2022-11-10 22:24:03","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,17,"Spinning Fate",40190,0,,"2022-11-10 00:00:00",166811294140190-Plut,,,,,,"2022-11-10 22:24:03","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,18,"Cloak of the Shadowed Sun",40252,0,,"2022-10-27 00:00:00",166690156140252-Plut,,,,,,"2022-10-27 21:12:41","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,19,"Crown of the Lost Protector",40632,0,,"2022-10-13 00:00:00",166569435240632-Plut,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,20,Armageddon,40343,0,,"2022-10-13 00:00:00",166569460940343-Plut,,,,,,"2022-10-21 08:22:05","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,21,Armageddon,40343,0,,"2022-10-11 00:00:00",166551624040343-Plut,,,,,,"2022-10-21 08:21:13","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,22,"Fool's Trial",40065,0,,"2022-10-09 00:00:00",166534834940065-Plut,,,,,,"2022-10-21 08:17:28","2023-01-19 20:47:44"
received,"Main raid",Bluevie,Plutoon,Warrior,0,,*BONK*,23,"Girdle of Razuvious",40317,0,,"2022-10-09 00:00:00",166535049640317-Plut,,,,,,"2022-10-21 08:17:28","2023-01-19 20:47:44"
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Steamcaller's Totem",45114,0,,"2023-01-22 00:00:00",1674416617-4-Quelana,,,,2,,"2023-01-24 08:44:19",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Crown of the Wayward Protector",45639,0,,"2023-01-22 00:00:00",1674422667-31-Quelan,,,,2,,"2023-01-24 08:44:19",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Boots of the Forgotten Depths",45513,0,,"2023-01-24 00:00:00",1674588365-1-Quelana,,,,4,,"2023-01-24 21:17:01",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Mantle of the Wayward Protector",45657,0,,"2023-01-24 00:00:00",1674592054-7-Quelana,,,,3,,"2023-01-24 21:17:01",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Sandals of Rash Temperament",45258,1,,"2023-02-02 00:00:00",1675369307-14-Quelan,,,,3,,"2023-02-02 22:14:50",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Ring of the Faithful Servant",45438,0,,"2023-02-02 00:00:00",1675370715-21-Quelan,,,,3,,"2023-02-02 22:14:50",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Sanity's Bond",45530,0,,"2023-02-05 00:00:00",1675633440-11-Quelan,,,,3,,"2023-02-05 21:47:45",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Wristguards of the Firetender",45187,0,,"2023-02-09 00:00:00",1675970359-3-Quelana,,,,5,,"2023-02-09 22:29:06",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Legplates of the Wayward Protector",45654,0,,"2023-02-12 00:00:00",1676234641-9-Quelana,,,,3,,"2023-02-12 22:40:12",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Gauntlets of the Wayward Protector",45642,0,,"2023-02-26 00:00:00",1677438726-1-Quelana,,,,3,,"2023-02-26 21:48:33",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,Soulscribe,45527,0,,"2023-03-05 00:00:00",1678045398-10-Quelan,,,,2,,"2023-03-05 21:07:30",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Reply-Code Alpha",46053,0,,"2023-03-12 00:00:00",,,,,1,,"2023-03-12 21:12:59",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Belt of the Fallen Wyrm",45151,1,,"2023-03-30 00:00:00",1680200978-9-Quelana,,,,3,,"2023-03-30 20:49:41",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Thunderfall Totem",45255,1,,"2023-03-30 00:00:00",1680201559-16-Quelan,,,,2,,"2023-03-30 20:49:41",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Lifeforge Breastplate",45167,0,,"2023-04-20 20:38:02",,,,,3,,"2023-04-20 20:38:02",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Charm of Meticulous Timing",45443,0,,"2023-04-20 20:38:02",,,,,2,,"2023-04-20 20:38:02",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Pyrelight Circle",45168,1,,"2023-04-27 00:00:00",,,,,2,,"2023-04-27 20:49:39",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,Constellus,45612,0,,"2023-04-27 00:00:00",,,,,2,,"2023-04-27 20:49:39",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Mantle of the Wayward Protector",45657,1,,"2023-04-27 00:00:00",,,,,3,,"2023-04-27 20:49:39",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Gauntlets of the Wayward Protector",45642,0,,"2023-05-07 00:00:00",1683484807-13-Quelan,,,,3,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Pharos Gloves",45665,0,,"2023-05-11 00:00:00",1683831324-14-Quelan,,,,1,,"2023-05-11 21:35:02",
received,"Main raid",solaris,Quelana,Shaman,0,,,0,"Treads of the False Oracle",45537,0,,"2023-05-11 00:00:00",1683840001-21-Quelan,,,,1,,"2023-05-11 21:35:02",
received,"Main raid",solaris,Quelana,Shaman,0,,,1,"Voice of Reason",40401,0,,"2023-01-19 20:46:00",1674158705-67-Quelan,,,,,,"2023-01-19 20:46:00","2023-01-20 08:45:27"
received,"Main raid",solaris,Quelana,Shaman,0,,,2,"Heroic Key to the Focusing Iris",44577,0,,"2023-01-12 22:17:41",1673552778-69-Quelan,,,,,,"2023-01-12 22:17:41","2023-01-20 08:45:27"
